NIF	Compra	Loja
582084186	Farinha de rosca: 1, Hamb?rguer: 2, Bacon: 1, Cebola: 1, Pin?a: 2	Intermarché
979082862	Fraldas: 2	Continente
539156710	Chocolate: 2	Pingo Doce
381481771	Tortas: 6	Intermarché
766699063	Cerveja: 8, Laranja: 3, Milho: 6, Palmito: 8, Mostarda: 5, Doces: 2, Farinha de rosca: 3	Intermarché
968308517	Lingui?a: 3, Salsicha: 6, Pat?: 7, R?cula: 8, Leite: 7	Intermarché
308832232	Desodorizante: 8, Sal: 10, Salsinha: 4, Manjeric?o: 2	Continente
501319323	Berinjela: 5, Farinha de mandioca: 4, U?sque: 5, Cereal: 10, Manteiga: 9, Farinha de rosca: 9, ?gua t?nica: 9, Sumo: 9, Sabonete: 1	Intermarché
554813435	Rum: 10, Algod?o: 8, Goiaba: 3, Queijo: 6, Palito de dente: 8, Mel?o: 8, Molho: 9, Biscoito: 4, ?gua: 1	Continente
301257534	Fio-dental: 9, Ovos: 5, Desinfetante: 6, Azeitona: 5	Intermarché
237778316	Vinho: 2, A??car: 5, Ab?bora: 1, Mi?dos: 10, Queijo ralado: 10, Cebola: 6, Goiaba: 2, Palito de dente: 3	Continente
244822074	Agri?o: 6	Pingo Doce
855022010	Leite de coco: 4, Sopa: 5, Lava-roupas: 1, Fermento: 8, Ab?bora: 2, Piment?o: 5, Mel?ncia: 5, Mostarda: 5	Continente
675468900	Iogurte: 4, Ch?: 6, Purificador de ambientes: 9, Rum: 1, Fio-dental: 9, Sumo: 8, Carv?o: 9	Continente
142186762	Doces: 1, Br?culos: 2, Shampoo: 8, Papel higi?nico: 7, Alface: 8, Pepino: 1, Vagem: 8, P?ra: 8, Toalha de papel: 4	Pingo Doce
589299890	Esponja: 3, Len?o de papel: 10, ?gua t?nica: 2, Azeitona: 2, Peixe: 6, Bovina: 8, Salgados: 10, R?cula: 1, Lingui?a: 3, Pano de limpeza: 7	Pingo Doce
642405509	Temperinho verde: 3, Sumo: 2, Batata palha: 1, Toalha de papel: 3, F?sforo: 4, Acetona: 10	Pingo Doce
650204083	Salsinha: 6, Chocolate granulado: 3, Requeij?o: 9, Vagem: 8, Presunto: 9, Bovina: 10, Nata: 3, Desodorizante: 5, Cereal: 6	Intermarché
698731484	Fio-dental: 2, Mel?o: 3, Hidratante: 7, Salsicha: 1, Salsinha: 10, Batata: 2	Intermarché
490770932	Repolho: 3, Lixa: 10, Guardanapos: 8, Saco de lixo: 7, Inseticida: 1, Biscoito: 2	Continente
759881161	Sab?o em p?: 9, Antiss?ptico: 6, Farinha de trigo: 9, Doces: 8, Lentilha: 6, Desinfetante: 2, Condicionador: 1	Continente
422371123	Amaciador: 1, Papel higi?nico: 10, Refrigerante: 10, Alho: 3, Baunilha: 4, Mortadela: 10, Chocolate: 6, Agri?o: 5, Geleia: 6	Continente
288616922	Abacaxi: 5, Saco de lixo: 2, Repolho: 8, Leite: 5, Caldo: 9, Ch?: 9, Coco ralado: 3, Escova de dentes: 5	Pingo Doce
959885396	Pente: 7, Vodca: 3, Tomate: 4, Batata palha: 8, Ab?bora: 4, Tempero: 3, Batata: 7, Salsinha: 3, Goiaba: 6, Feij?o: 6	Intermarché
565464523	Hamb?rguer: 6	Intermarché
664607698	Peito de peru: 3, Ovos: 8, Ab?bora: 9, Molho: 7	Intermarché
478856656	Azeitona: 4, Maionese: 3, Leite: 9, Banana: 8, Queijo ralado: 3, Manteiga: 9	Pingo Doce
473562700	Palito de dente: 10, Aparelho de barbear: 8, Pat?: 5	Intermarché
299909312	Leite: 1, Cerveja: 9, Bolos: 3, Bombom: 5, Queijo ralado: 4, Macarr?o: 7	Intermarché
142186762	Bolos: 10, ?gua de coco: 7	Pingo Doce
300060906	Limpa-vidro: 9, Pente: 1, Frutas secas: 1, Manjeric?o: 3, Talco: 3, Frango: 5, Papel higi?nico: 2, Cereal: 9, Acetona: 5, Couve: 5	Pingo Doce
950762534	Mel?o: 1, Desinfetante: 1, Banana: 7, Chocolate: 4, Doces: 10, Leite de coco: 1, Polvilho: 2, Farinha de milho: 3, Peixe: 9	Continente
673941972	Hidratante: 5, Ch?: 4, Pente: 7, Maionese: 10, Vassoura: 4, Desinfetante: 3	Intermarché
272295251	Purificador de ambientes: 1, Saco de lixo: 7, Cebola: 8	Pingo Doce
747947672	Peixe: 8, Leite: 1, Fermento: 6, Doces: 4, Hidratante: 9, Guardanapos: 3, Sal: 3, L?mina de barbear: 8	Intermarché
162122069	Polpa de tomate: 8, Uva: 1, ?gua t?nica: 9, Vassoura: 3	Continente
188620886	Ch?: 10, Pat?: 1, Temperinho verde: 4, Ado?ante: 2, Pilhas: 4, Bolos: 9, Detergente: 2, Vassoura: 1, Laranja: 10, Beterraba: 9	Continente
365848470	Frango: 1	Pingo Doce
449177494	Atum: 8	Continente
676053336	Absorvente: 1, Palito de dente: 7, Fio-dental: 7, Limpa-vidro: 5, Ado?ante: 3, Lingui?a: 3, Iogurte: 9, Condicionador: 10	Continente
864370183	Ovos: 8, Farinha de mandioca: 7	Continente
859146116	Goiaba: 5, Cereal: 4	Intermarché
212658497	Chuchu: 5, Licor: 7, Goiaba: 4, Pano de prato: 2, Beterraba: 9, Manteiga: 4, Chocolate: 1	Intermarché
537330872	Temperinho verde: 1	Continente
590297725	Hidratante: 8	Pingo Doce
292685862	Biscoito: 9, ?gua: 1, Lixa: 8, Manjeric?o: 5, Berinjela: 7	Continente
278937483	Polpa de tomate: 6, Biscoitos: 10, Repolho: 5	Intermarché
339909444	Polpa de tomate: 3, Lixa: 3, Condicionador: 9, Gel: 8, Creme de leite: 6, Detergente: 1, Frango: 4, Ab?bora: 7, Abacate: 4	Intermarché
326768400	Cortador de unhas: 2, Bombom: 1, Leite: 8, Lustra-m?veis: 10, Mam?o: 8	Intermarché
863759851	Espinafre: 6, Banana: 1, Leite condensado: 4, Carv?o: 2, Pano de limpeza: 10, Peixe: 7, Macarr?o: 9, A??car: 10, Br?culos: 4	Continente
185226631	R?cula: 3, Ovos: 3, Macarr?o: 1, Condicionador: 9, Coco ralado: 9	Pingo Doce
274838534	Goiaba: 3, Bombom: 4, Fermento: 4	Pingo Doce
814223885	Gel: 9, Goiaba: 1, Polvilho: 1, Farinha de milho: 9, Salsinha: 2	Pingo Doce
319310671	Gordura vegetal: 10, P?es: 7, Aparelho de barbear: 5, Frango: 3, Sal grosso: 7, Cogumelos: 1	Pingo Doce
512358734	Tempero: 5, Leite de coco: 1, Inseticida: 9	Pingo Doce
591391884	Ovos: 8, Mostarda: 2, Margarina: 3, Abacate: 5, Sal grosso: 8	Pingo Doce
744360461	Purificador de ambientes: 1, Feij?o: 10, Hidratante: 1, Doces: 9, Leite: 5, Agri?o: 10, Chuchu: 6	Pingo Doce
318703783	Frutas secas: 1, Azeitona: 6, Manjeric?o: 5, Mi?dos: 7, Banana: 7, Fio-dental: 2, Caf?: 9, Pin?a: 5, Pente: 9, Laranja: 8	Pingo Doce
145817551	Amaciador: 5, F?sforo: 8, Sopa: 2, U?sque: 9	Intermarché
295806158	Maionese: 4, ?gua t?nica: 7	Intermarché
482059496	Doces: 3, Salsinha: 9, Creme de barbear: 2, Acetona: 9, Algod?o: 6, Queijo: 6, Couve: 1, Tortas: 7	Continente
842605646	Queijo ralado: 5, Br?culos: 4, Aparelho de barbear: 10, Maionese: 10, Vassoura: 8, Caldo: 3, Peixe: 10, Leite: 7, Chocolate granulado: 9, Pano de limpeza: 5	Pingo Doce
279233082	Leite: 3, F?sforo: 1, ?lcool: 8	Pingo Doce
337241659	Ovos: 8, Papel higi?nico: 1	Continente
166552166	Cebola: 9	Pingo Doce
436223289	Farinha de milho: 8, Molho: 10	Pingo Doce
772584236	Salgados: 7, Pat?: 2, Farinha de milho: 6, Batata palha: 3, Sab?o em p?: 2	Intermarché
537608114	Bovina: 5, Inseticida: 7, Repolho: 9, Champanhe: 7, Absorvente: 4, Lixa: 9, Mel?ncia: 3	Intermarché
585736021	Talco: 4, Ketchup: 3, Mel?ncia: 5, Alface: 6, Esponja: 2, Ab?bora: 3, Velas: 7	Continente
456029484	Purificador de ambientes: 5, Escova de dentes: 9, Len?o de papel: 4, Caf?: 9, Ovos: 8, R?cula: 10, Presunto: 3	Pingo Doce
438793923	Talco: 9	Intermarché
146392676	Chocolate granulado: 4, Shampoo: 3, Manjeric?o: 7, Beterraba: 7, Tomate: 1, Bolos: 10	Intermarché
963754077	Feij?o: 6, Temperinho verde: 9, Cebola: 8, Leite: 5, Ma??: 4, Berinjela: 7, Uva: 7, Refrigerante: 9, Queijo ralado: 7	Continente
559280297	Lentilha: 2, Lava-roupas: 4, Azeitona: 2, Queijo: 10, Guardanapos: 8, Cerveja: 7, Rum: 6	Continente
899073883	Bacon: 1, Porco: 8, Aparelho de barbear: 2	Intermarché
801058503	Mel?ncia: 4, Macarr?o: 6, Banana: 3, Agri?o: 1, Vagem: 2, L?mina de barbear: 5, Rum: 7, Biscoito: 6	Pingo Doce
676053336	Preservativo: 8, Coco ralado: 6, L?mina de barbear: 3, Limpa-vidro: 1, Couve: 1, Gel: 4, Carv?o: 10, Desodorizante: 10	Intermarché
974278447	Carv?o: 6, Mortadela: 7, Goiaba: 6, Escova de dentes: 8, Desinfetante: 1, Vodca: 8	Continente
159882172	Palmito: 2, Temperinho verde: 5, Champanhe: 10, Esponja: 2, Salgados: 1, Bolos: 2, Farinha de milho: 1, Hamb?rguer: 6	Intermarché
158359189	Nata: 5, Batata: 1	Continente
625271771	Farinha de trigo: 1, Preservativo: 4, P?ra: 4, Farinha de mandioca: 5, Batata palha: 10, Mi?dos: 6, Laranja: 1, Nata: 5, Mel?o: 2, Vagem: 4	Intermarché
449052205	Geleia: 4, Sal: 5, Couve: 8, Talco: 6, Sardinha: 2	Intermarché
182187284	Bacon: 2	Continente
153864301	Acetona: 1, Pepino: 5	Continente
900576853	Farinha de milho: 4, Goiaba: 4, Peito de peru: 10, Salsinha: 5, Abacaxi: 4, Vassoura: 8	Pingo Doce
940018260	Mel?o: 7, Salsicha: 4, Ma??: 6, Palito de dente: 5, Iogurte: 10, Len?o de papel: 9, P?es: 8, Bovina: 3, Ab?bora: 2, Queijo: 9	Intermarché
101424710	Gel: 3, Iogurte: 10, Escova de dentes: 7, Sopa: 9, Chocolate: 9, Abacaxi: 6	Intermarché
991399681	Vagem: 3, Ricota: 10	Intermarché
982076743	Arroz: 5, Azeitona: 7, Maionese: 7, Shampoo: 6, Sal grosso: 5, Laranja: 9, F?sforo: 10, Sab?o em p?: 10	Intermarché
360494812	Sopa: 5, Papel higi?nico: 6, Detergente: 6, Chuchu: 10, ?gua: 10, Mortadela: 8, Abacate: 9, Lava-roupas: 2	Continente
783858052	Sopa: 4, Len?o de papel: 3, Leite condensado: 9, Amaciador: 4, Cenoura: 6, Fio-dental: 6, Farinha de rosca: 9	Pingo Doce
671545793	Palmito: 3, Lixa: 4, Pano de limpeza: 2, Mostarda: 9, Pat?: 7, Salgados: 7, Bombom: 6, Polpa de tomate: 8	Intermarché
223701287	Farinha de milho: 4, Sabonete: 5, Acetona: 3, Batata palha: 2, Sopa: 10, Berinjela: 6, Sal: 7, Gelatina: 2, Agri?o: 3, P?ra: 6	Intermarché
329175002	Frutas secas: 5, Sabonete: 2, Alface: 8, Rum: 10, Atum: 6, Goiaba: 4, Caldo: 3, Mel?o: 2, Presunto: 8, Pepino: 10	Continente
150078368	Sopa: 2, Presunto: 2, Absorvente: 5, Salame: 3, Pano de limpeza: 1, Palito de dente: 2	Pingo Doce
218901734	Aparelho de barbear: 2, Cotonete: 2, Pente: 7, Ch?: 7, Sardinha: 7, Lingui?a: 6, Saco de lixo: 7, Abacate: 4, Sumo: 1	Intermarché
110505402	Detergente: 1	Intermarché
669721470	Creme de leite: 5, Lustra-m?veis: 3	Intermarché
962272816	Sopa: 9, Mostarda: 4, Tomate: 2, Ketchup: 5, Batata: 6, Agri?o: 10, Bolos: 3	Continente
209340022	Batata: 7, Farinha de rosca: 3, Ovos: 5, Uva: 3, Manteiga: 5, Mam?o: 4, Molho: 2	Pingo Doce
678618731	Mam?o: 1, A??car: 2, Chocolate granulado: 3, Palmito: 1	Continente
868908530	Azeite: 4, ?gua: 1, Manjeric?o: 6, Baunilha: 7, Temperinho verde: 10	Pingo Doce
287845045	Pilhas: 8, Lava-roupas: 10, Tomate: 10, Presunto: 8, Leite condensado: 4, Sal grosso: 6, Hidratante: 2	Continente
368516207	?gua: 3	Continente
841126523	Inseticida: 10	Continente
715370883	Pepino: 4, Gelatina: 8, L?mina de barbear: 4, Sumo: 10, P?es: 5, Absorvente: 5, Bombom: 6, Desinfetante: 4, Tempero: 4	Pingo Doce
101945261	Vodca: 7	Pingo Doce
827406246	Palito de dente: 6, P?ra: 7, ?gua: 1, Salgados: 6, P?es: 7, Talco: 3, Lava-roupas: 5, Vinho: 8, Tomate: 6, Toalha de papel: 10	Intermarché
485313997	Sumo: 6, Iogurte: 3, Peito de peru: 8, Mortadela: 3, Creme de barbear: 9, Cerveja: 9, Cortador de unhas: 4, Lentilha: 1	Continente
916192757	Leite de coco: 2, Br?culos: 5, Requeij?o: 9, Acetona: 10	Continente
186286468	Mostarda: 1, Batata palha: 6, Pilhas: 3, Abacate: 4, Gel: 3, Hidratante: 8	Continente
294532246	Licor: 8, Presunto: 6, Gel: 5, Limpa-vidro: 6, Hidratante: 8, Gordura vegetal: 7, L?mina de barbear: 9, Berinjela: 6	Intermarché
467753307	Desinfetante: 7, Hidratante: 10, Goiaba: 10, Leite de coco: 8, Doces: 4, Gordura vegetal: 1, Fio-dental: 3, Saco de lixo: 9, Maionese: 6, Carv?o: 1	Pingo Doce
872230519	Toalha de papel: 2, Bombom: 7, Pilhas: 4, Manteiga: 4	Continente
175997589	Agri?o: 10, Vodca: 4	Pingo Doce
355379134	Batata: 4, Couve: 2, Cenoura: 5, Gel: 5, Azeitona: 9	Pingo Doce
466131252	Creme de barbear: 9, Banana: 6	Continente
479052591	Requeij?o: 3, Palito de dente: 3, Batata: 10	Intermarché
666632620	Pin?a: 10, Bolos: 2	Intermarché
664937121	Gel: 2, Laranja: 1, Saco de lixo: 2, Azeitona: 1, Mortadela: 6, L?mina de barbear: 8	Pingo Doce
145817551	Farinha de mandioca: 4, Uva: 1, Batata palha: 3, Guardanapos: 5, Fio-dental: 8, Detergente: 3, Bacon: 8, Vagem: 10	Continente
518613262	Doces: 6, Ervilha: 9	Intermarché
621225821	U?sque: 2, Vassoura: 5, Maionese: 5, Saco de lixo: 10, Salsinha: 2	Pingo Doce
755480998	Chocolate granulado: 8, Palito de dente: 6, Ab?bora: 3, Chuchu: 10, Licor: 6, Leite: 5, Br?culos: 10	Continente
785152248	Preservativo: 10, Alface: 9, Antiss?ptico: 6	Pingo Doce
169385215	Rum: 5, Inseticida: 10, Iogurte: 4, Sardinha: 6, Toalha de papel: 6, Sal: 10, Frutas secas: 2, Geleia: 5, Papel higi?nico: 8	Intermarché
957827856	Baunilha: 3, Sal: 6, Farinha de trigo: 10, Sopa: 6, Alface: 8, Inseticida: 6, Beterraba: 1, Leite de coco: 9, Batata: 6, Atum: 10	Pingo Doce
314453211	Alface: 6	Continente
882158657	Cereal: 6, Bolos: 2, Feij?o: 2	Intermarché
840748506	Peito de peru: 5, Batata: 1, Creme de leite: 8, Mortadela: 5, Lustra-m?veis: 3, Ab?bora: 4, R?cula: 8	Intermarché
934507700	Mel?ncia: 3, Escova de dentes: 3, Uva: 5, Mel?o: 9, Frutas secas: 9, L?mina de barbear: 5, Sal grosso: 5, Caf?: 7, Leite: 10	Pingo Doce
742322020	Purificador de ambientes: 10, Tempero: 9, Hamb?rguer: 7, Couve: 5, Porco: 8, Frutas secas: 6, Margarina: 1, Piment?o: 8, Farinha de milho: 3	Intermarché
650204083	Guardanapos: 7	Pingo Doce
812822312	Margarina: 3	Pingo Doce
359518519	Batata palha: 10	Intermarché
263694116	P?ra: 3, Milho: 9, Cotonete: 5	Intermarché
732250929	Maionese: 3, Salgados: 6, Limpa-vidro: 9, Purificador de ambientes: 6	Pingo Doce
334081021	Farinha de milho: 8, Pat?: 4, ?gua de coco: 10, Sab?o em p?: 2, Sabonete: 1, Tortas: 1, Presunto: 8	Continente
101945261	Arroz: 7, Gordura vegetal: 3, Couve: 6, Cortador de unhas: 2	Pingo Doce
250638758	Ma??: 6, Farinha de mandioca: 8, Cereal: 6, Chuchu: 5, Coco ralado: 2, Licor: 3, Maionese: 1	Pingo Doce
465689899	Iogurte: 5, L?mina de barbear: 3, ?gua de coco: 7, Coco ralado: 8, Bacon: 9, Sabonete: 6	Pingo Doce
456029484	Condicionador: 7, Porco: 2, Atum: 3, Gordura vegetal: 8, Alface: 10	Pingo Doce
285442425	Toalha de papel: 5, A??car: 6, Br?culos: 1, Couve: 10, Fraldas: 5, Detergente: 8, Chuchu: 9, Len?o de papel: 8, Mel?o: 10, Requeij?o: 5	Continente
787276632	Molho: 3, Geleia: 5	Intermarché
685578186	Cenoura: 5, Bombom: 4, Tomate: 6, Vinho: 6, Limpa-vidro: 5, Salame: 7, Mel?ncia: 1, Nata: 8, Mel?o: 2	Intermarché
627845054	Cenoura: 4, Cerveja: 10, Baunilha: 3, Mel?o: 3, Pepino: 1, Escova de dentes: 10	Pingo Doce
490691621	Porco: 7, Mortadela: 9, Agri?o: 3, Sab?o em p?: 4, Ervilha: 5, Arroz: 8	Intermarché
236852888	Desinfetante: 10, Fio-dental: 7	Continente
684565233	Coco ralado: 1, Atum: 4, Pepino: 2	Pingo Doce
465689899	Caf?: 6, Leite condensado: 8	Continente
228955569	Frutas secas: 5, Farinha de milho: 5, Creme de barbear: 8, Tortas: 10, Gordura vegetal: 5, Antiss?ptico: 2, Palmito: 8	Continente
126868437	Sal grosso: 10, Goiaba: 8, F?sforo: 8	Pingo Doce
479052591	Salsicha: 5, Gel: 3, Ricota: 8, Refrigerante: 9, Cebola: 1, Baunilha: 8, Salgados: 5, Repolho: 1	Pingo Doce
491100183	Cenoura: 2, Velas: 10, Frango: 1, Mel?ncia: 5, Hamb?rguer: 2	Intermarché
801058503	Coco ralado: 9, Nata: 5, Peito de peru: 2, Gordura vegetal: 9, Salgados: 6	Intermarché
795085187	Manteiga: 9, Cotonete: 7, Couve: 3, Licor: 9, Toalha de papel: 8, F?sforo: 4, ?lcool: 1, Pano de limpeza: 6, Lustra-m?veis: 4	Continente
236312891	Algod?o: 10, ?gua: 9, Uva: 5, Gel: 10, Mel?ncia: 10, Cebola: 6, Nata: 4	Continente
124963746	P?es: 4, Leite: 4	Continente
925307337	U?sque: 9, Palito de dente: 9, Molho: 5, Lixa: 8, Farinha de mandioca: 5, Frutas secas: 8, Pente: 6, Azeite: 6, Condicionador: 7	Pingo Doce
351925000	Tortas: 7, A??car: 2, Batata: 4, F?sforo: 10, Frutas secas: 9, Polvilho: 10, Creme de barbear: 8, Queijo: 5, Licor: 6	Continente
611553570	Farinha de milho: 7, Bacon: 6, R?cula: 1, Berinjela: 9, Cebola: 1, Inseticida: 7, Leite: 8, Saco de lixo: 7, ?gua: 4	Continente
808005772	?gua de coco: 6, Berinjela: 1, Saco de lixo: 4, Caf?: 7	Intermarché
169819522	Uva: 8	Continente
347805373	?gua de coco: 1, U?sque: 5	Continente
265022496	Chocolate: 8, Guardanapos: 1, Ch?: 6, Alface: 6, Len?o de papel: 7	Intermarché
193239918	Inseticida: 7, Aparelho de barbear: 8	Intermarché
277525035	Sardinha: 1, Farinha de rosca: 8, Gel: 5, Alface: 1, Caf?: 8, Sal: 9, Bacon: 9, Shampoo: 3, Arroz: 4, Manteiga: 8	Intermarché
932908223	Chocolate granulado: 10, Fraldas: 8, Porco: 9, Purificador de ambientes: 5	Intermarché
782564075	Laranja: 10, Fraldas: 10, Hidratante: 9, Espinafre: 10, Pano de prato: 4, Azeite: 5, Lustra-m?veis: 10, Mortadela: 3, Tomate: 2	Pingo Doce
402591593	Bacon: 2, Frutas secas: 9, Bombom: 3, Desinfetante: 10, Gordura vegetal: 3, Acetona: 5, Polpa de tomate: 9	Intermarché
186286468	Algod?o: 9	Continente
907718491	Bolos: 4, Piment?o: 4, Amaciador: 3, Palmito: 7, Farinha de milho: 6	Pingo Doce
132712918	Toalha de papel: 5, Temperinho verde: 3, Salgados: 5	Continente
592271306	Fraldas: 1, Peito de peru: 10, Chocolate granulado: 3, P?ra: 5	Pingo Doce
660072810	Lingui?a: 7, Tomate: 8, Geleia: 7, Abacaxi: 3, Cortador de unhas: 3, Desodorizante: 6, Gelatina: 8	Intermarché
940018260	Frango: 9, Molho: 3, Gel: 4, Farinha de milho: 5, Polvilho: 9, A??car: 1	Pingo Doce
602993906	Requeij?o: 3, Sardinha: 7, A??car: 7	Intermarché
458496249	Sumo: 1, Ovos: 1, Hamb?rguer: 8, Repolho: 1, P?ra: 7, Bolos: 10	Intermarché
397022195	Mi?dos: 7, Sabonete: 7	Continente
613323927	Cotonete: 4, Champanhe: 8, Nata: 5, Polpa de tomate: 9, Antiss?ptico: 9, Tomate: 8, Salsinha: 7, Cortador de unhas: 10, Tortas: 10	Intermarché
270382744	Mel?o: 9, Fermento: 10	Continente
111015462	Limpa-vidro: 5, Berinjela: 9, Alho: 6, Bacon: 3, Creme de leite: 7	Intermarché
235779274	Bombom: 5, Laranja: 8, Creme de leite: 2, Hidratante: 9, R?cula: 8, Farinha de milho: 8	Continente
627845054	Tomate: 4, Inseticida: 3, Leite condensado: 8, Farinha de trigo: 7, Licor: 3, Bombom: 7, Chocolate: 4, Gordura vegetal: 4, Cerveja: 9	Pingo Doce
548041056	Fio-dental: 5, Sal grosso: 5, Creme de barbear: 4, Guardanapos: 9, Presunto: 5, Nata: 5, Mostarda: 9	Continente
239359063	?gua de coco: 6, Sardinha: 3, Uva: 8, Refrigerante: 3, Papel higi?nico: 7	Pingo Doce
989032023	Gelatina: 4, Chocolate: 7, Cotonete: 3, Licor: 7, Farinha de milho: 3, Goiaba: 2, Batata palha: 6, Manjeric?o: 3	Continente
263868320	Fio-dental: 6, Licor: 2	Continente
168749110	Preservativo: 7, Lingui?a: 1	Pingo Doce
160918817	Vagem: 10, ?gua t?nica: 10	Intermarché
968958592	Gordura vegetal: 5, U?sque: 10, Vinho: 4, Ch?: 5	Continente
874100634	Biscoito: 9, Beterraba: 7, Leite condensado: 9, Pente: 10, Lentilha: 8, Tempero: 8, Queijo ralado: 4, Lixa: 9	Pingo Doce
860676304	Cebola: 3, Mi?dos: 2, Baunilha: 4, Polpa de tomate: 10, Ma??: 2, Ketchup: 10, Iogurte: 1, Repolho: 10, Pepino: 9	Continente
296793220	Manteiga: 8, Palmito: 10, Baunilha: 6, Manjeric?o: 2, Queijo ralado: 10, Farinha de trigo: 1, Lava-roupas: 3	Continente
330481514	Biscoito: 8, Br?culos: 2, Espinafre: 10, Margarina: 7, Lingui?a: 9, Gel: 2, Sal grosso: 6, Cenoura: 2, Bacon: 4, Chocolate granulado: 8	Intermarché
705395672	Fraldas: 8	Intermarché
885694383	Hamb?rguer: 8, ?gua de coco: 7, Alface: 10, Cereal: 1, Feij?o: 2, Azeitona: 1, Lixa: 6, Mam?o: 4	Continente
204663142	Shampoo: 1	Intermarché
299909312	L?mina de barbear: 1, Pano de prato: 4, Polpa de tomate: 9, Piment?o: 8	Pingo Doce
378289857	Desinfetante: 10, Talco: 9, Chocolate granulado: 8, Sumo: 10, Escova de dentes: 6	Intermarché
337906391	Vagem: 3, Ma??: 10, Lixa: 1, Mortadela: 9, Alho: 10	Pingo Doce
266522836	Cereal: 3, Fio-dental: 2, Vinho: 9, Repolho: 7	Intermarché
803398288	Biscoitos: 1	Continente
405833465	Leite de coco: 8, Caf?: 8, ?gua t?nica: 9	Pingo Doce
132156709	Chocolate granulado: 6	Intermarché
174781871	Bovina: 8, L?mina de barbear: 8, Leite: 1, Margarina: 3	Continente
105299848	Sardinha: 9	Pingo Doce
922129296	Tortas: 1, Cenoura: 6, Mi?dos: 7, Batata palha: 7, Rum: 4, P?es: 10, ?gua t?nica: 8, Champanhe: 5	Intermarché
267474646	Couve: 7, Feij?o: 2	Continente
472637433	Requeij?o: 2, Agri?o: 9, Cerveja: 1, P?es: 7, Caf?: 9, Limpa-vidro: 10	Continente
966434295	Uva: 10, Detergente: 7, Biscoitos: 7, Manjeric?o: 9, Peixe: 2, Ricota: 4	Pingo Doce
977867865	Mi?dos: 1, Vinho: 3, Cogumelos: 9, Cotonete: 6, Farinha de rosca: 7, Algod?o: 2, Ricota: 1, Salame: 4, Hamb?rguer: 5, Ketchup: 2	Continente
367035153	Frutas secas: 2, Desinfetante: 1, Requeij?o: 9, Pilhas: 1, Vagem: 9, Lustra-m?veis: 1	Intermarché
313917154	Fraldas: 6, Guardanapos: 7, Leite condensado: 7, L?mina de barbear: 8, Fio-dental: 10, Palmito: 4	Pingo Doce
507125509	R?cula: 5, Uva: 5, Bovina: 3	Intermarché
148745854	Carv?o: 6, Lingui?a: 4	Pingo Doce
313917154	Vinho: 7, Beterraba: 10, Cenoura: 1, Manjeric?o: 7, Salame: 8, Mi?dos: 7, Milho: 4, Peito de peru: 8, Tempero: 8, Abacaxi: 9	Pingo Doce
215163589	Ovos: 2, Br?culos: 2, Lingui?a: 4, Guardanapos: 9, Amaciador: 8, Leite: 5, Tempero: 5, Batata palha: 8, Macarr?o: 5, Beterraba: 6	Continente
707511275	Toalha de papel: 5	Pingo Doce
340146949	Lustra-m?veis: 7, Sardinha: 8	Pingo Doce
498527145	Polvilho: 10	Continente
951417052	?lcool: 8	Continente
526456132	Gelatina: 9, Ketchup: 8, Hamb?rguer: 5, Peixe: 4, Saco de lixo: 8	Pingo Doce
121597314	R?cula: 9, Chuchu: 2, Guardanapos: 6	Continente
814577252	Pano de limpeza: 10, Papel higi?nico: 8, Frutas secas: 8, Esponja: 8, Coco ralado: 5, Lentilha: 5, Sal: 2	Intermarché
962272816	Atum: 3, ?gua de coco: 3, Ado?ante: 1, Mi?dos: 5, Sab?o em p?: 8	Continente
311720263	Creme de barbear: 4, ?lcool: 8, Ketchup: 6, Beterraba: 4, Ado?ante: 9, Gelatina: 2	Continente
696593340	Pepino: 10, Salsicha: 1, Sal grosso: 6, Polvilho: 1, Gordura vegetal: 7, Atum: 6, Geleia: 3, ?lcool: 8, Acetona: 2	Intermarché
536141909	U?sque: 2, Palmito: 5, Frango: 6, Azeitona: 3, Pepino: 5, Queijo ralado: 8, Mam?o: 1	Continente
224541042	Maionese: 4, Mel?ncia: 8, Couve: 7, U?sque: 9, P?es: 5, ?lcool: 1, Salgados: 7, Limpa-vidro: 10, Salsicha: 8	Continente
935033334	Sardinha: 10, Presunto: 3, Gordura vegetal: 9, R?cula: 7, Peixe: 3, Tortas: 10, Gel: 4, Vodca: 6, Fio-dental: 5	Continente
309512126	Ab?bora: 5, Pano de prato: 1, Palmito: 6, Pilhas: 9, Laranja: 6, Pat?: 4, Temperinho verde: 6, Caldo: 9, Alho: 8	Intermarché
829055150	Condicionador: 9, U?sque: 9	Continente
156922312	Saco de lixo: 8, Pano de prato: 2, Vodca: 5, Salsinha: 7, Tortas: 7, Ma??: 7, Goiaba: 8, Papel higi?nico: 4, Lingui?a: 2, Purificador de ambientes: 8	Pingo Doce
448701054	Pin?a: 10, Lustra-m?veis: 9, Talco: 4, Fermento: 10, Farinha de trigo: 4, Queijo: 7, Frango: 10	Intermarché
374893727	Talco: 1, Ado?ante: 5	Intermarché
911250860	Beterraba: 5, Caf?: 4, Cereal: 1, Atum: 7, Sumo: 10, Palmito: 9, A??car: 6, Manjeric?o: 8, Algod?o: 4	Continente
573295270	Escova de dentes: 8, Uva: 4, Frutas secas: 3, Azeite: 1, Lava-roupas: 4, Cotonete: 9, Molho: 5, Br?culos: 2	Continente
