NIF	Compra	Loja
893631456	Refrigerante: 2, Requeijão: 5, Leite de coco: 2, Tempero: 2, Salsicha: 6, Palmito: 4, Batata palha: 7, Atum: 1, Batata: 8, Peito de peru: 10	Continente
947317326	Chá: 1, Sal: 10, Absorvente: 5	Continente
836144803	Gelatina: 2, Peixe: 6, Sabonete: 5, Abacate: 3, Creme de leite: 6, Salame: 2, Milho: 7, Sabão em pó: 6	Intermarché
151498831	Chá: 10, Abóbora: 2	Pingo Doce
630133659	Farinha de rosca: 7, Requeijão: 10	Continente
135619650	Lixa: 5, Repolho: 4, Bróculos: 6, Vinho: 3, Fio-dental: 3, Abacate: 3	Continente
137100337	Condicionador: 6, Lava-roupas: 4, Leite: 8, Palito de dente: 2, Chuchu: 2, Gel: 1, Arroz: 4, Hambúrguer: 6	Pingo Doce
251061773	Pepino: 3, Frango: 10, Sal: 10, Lava-roupas: 4, Porco: 9, Farinha de rosca: 1, Cortador de unhas: 1	Pingo Doce
242806150	Batata palha: 10, Hidratante: 8, Algodão: 9, Frutas secas: 3, Abacate: 10, Cereal: 10, Creme de barbear: 7, Abóbora: 3, Vagem: 6	Pingo Doce
789754498	Cereal: 6, Açúcar: 9, Toalha de papel: 8, Uva: 4, Molho: 1, Sabonete: 10, Alface: 10, Abacaxi: 7	Continente
301091585	Palito de dente: 3, Esponja: 10, Champanhe: 1, Azeitona: 8, Café: 6, Temperinho verde: 6	Pingo Doce
129848134	Couve: 2, Uísque: 6, Fraldas: 3, Chocolate granulado: 10, Espinafre: 1, Talco: 7, Frango: 5, Sumo: 8, Farinha de milho: 3, Peixe: 1	Intermarché
998545452	Abacate: 4, Feijão: 8, Atum: 6	Continente
664607698	Arroz: 2, Gel: 2, Vassoura: 8, Sabonete: 9, Patê: 8, Biscoito: 9, Iogurte: 3, Velas: 6	Continente
502995643	Acetona: 8, Antisséptico: 2, Linguiça: 8	Pingo Doce
405833465	Goiaba: 5, Lenço de papel: 8, Licor: 1, Limpa-vidro: 7, Atum: 5, Geleia: 7, Cotonete: 4, Cebola: 6	Continente
876391314	Creme de leite: 1, Melância: 1, Coco ralado: 1, Manteiga: 9, Vassoura: 5	Pingo Doce
473365173	Champanhe: 4	Continente
922671004	Nata: 4, Lustra-móveis: 1, Biscoito: 1, Hidratante: 5, Temperinho verde: 2, Cereal: 8	Continente
588224456	Amaciador: 1, Maçã: 5, Talco: 3, Peito de peru: 7, Repolho: 8, Farinha de rosca: 8, Abacaxi: 9, Miúdos: 3	Intermarché
160332342	Antisséptico: 4	Intermarché
328441749	Abacate: 9, Molho: 2, Água: 5, Lâmina de barbear: 4	Pingo Doce
850629741	Caldo: 4, Bombom: 9, Rúcula: 9, Manjericão: 1, Velas: 6, Agrião: 1, Ervilha: 10	Intermarché
657990635	Saco de lixo: 9, Chocolate: 8, Pano de limpeza: 6, Salgados: 10, Arroz: 7	Pingo Doce
481381528	Pimentão: 4, Café: 10, Sabão em pó: 1, Doces: 6, Frango: 1, Bovina: 9, Bróculos: 2, Ketchup: 4, Cortador de unhas: 8	Intermarché
328951558	Fósforo: 10, Lenço de papel: 3, Detergente: 7, Água: 6	Continente
736782416	Macarrão: 3, Licor: 1, Leite: 3	Intermarché
501771057	Cebola: 8, Papel higiênico: 5, Caldo: 1, Alho: 6, Peixe: 3	Pingo Doce
205727082	Bombom: 1, Uísque: 9, Fermento: 5, Abacaxi: 5, Vodca: 7	Pingo Doce
694312370	Cebola: 9, Cereal: 7, Cortador de unhas: 2, Pêra: 3, Banana: 9	Continente
596335886	Condicionador: 1, Carvão: 6, Repolho: 7, Farinha de rosca: 4, Manteiga: 9, Presunto: 6, Pano de limpeza: 5, Bróculos: 4, Agrião: 9, Sabão em pó: 1	Pingo Doce
784247046	Tortas: 5	Pingo Doce
309377202	Geleia: 5, Cortador de unhas: 8, Bombom: 4, Bovina: 8, Caldo: 4, Gordura vegetal: 2, Sabonete: 1, Feijão: 2, Farinha de trigo: 8	Pingo Doce
105018420	Refrigerante: 4	Intermarché
718886384	Uva: 6, Batata: 6, Palmito: 6, Lixa: 10, Shampoo: 10, Lâmina de barbear: 3, Ricota: 9, Queijo: 4, Lava-roupas: 9	Pingo Doce
988048367	Vinho: 8, Água: 9, Presunto: 2, Mostarda: 10, Azeite: 10, Lenço de papel: 10, Ricota: 3, Pano de prato: 7	Continente
695120387	Alface: 1, Peito de peru: 5, Pente: 8, Pano de limpeza: 6, Temperinho verde: 3, Maçã: 5, Champanhe: 1, Vagem: 8	Intermarché
293172393	Biscoito: 8, Frutas secas: 4, Melância: 5	Intermarché
904778483	Hambúrguer: 9, Papel higiênico: 10, Rúcula: 8, Pepino: 9, Leite: 10, Baunilha: 5, Alface: 9, Melância: 2	Intermarché
425009927	Absorvente: 5, Biscoito: 2, Abóbora: 6, Patê: 2, Farinha de rosca: 9, Queijo ralado: 3, Salsinha: 10	Pingo Doce
783362318	Esponja: 8, Chocolate granulado: 5, Mortadela: 10	Intermarché
847760535	Cotonete: 2	Intermarché
422371123	Vagem: 5, Aparelho de barbear: 2, Escova de dentes: 8, Lâmina de barbear: 2	Pingo Doce
115458665	Tomate: 3, Laranja: 2, Patê: 7, Saco de lixo: 2, Sabonete: 1, Pente: 7, Escova de dentes: 3	Pingo Doce
208144937	Abacaxi: 4, Batata palha: 3, Feijão: 10, Adoçante: 4, Manteiga: 6, Champanhe: 8	Intermarché
735963930	Leite: 9	Intermarché
491192645	Baunilha: 2	Intermarché
175997589	Velas: 1, Salgados: 1, Bacon: 4, Manjericão: 6, Esponja: 2, Papel higiênico: 4, Iogurte: 8, Salame: 8, Chocolate granulado: 10	Intermarché
108507055	Cenoura: 1, Shampoo: 2, Água de coco: 6, Alface: 8, Peito de peru: 7, Lixa: 6, Miúdos: 5, Maçã: 7, Mamão: 7	Intermarché
572777597	Pimentão: 6, Talco: 7, Temperinho verde: 8, Geleia: 1, Chá: 5	Pingo Doce
440025769	Gordura vegetal: 9, Papel higiênico: 9, Berinjela: 5, Mamão: 9, Creme de leite: 5, Atum: 7	Pingo Doce
501155705	Detergente: 6, Macarrão: 9, Lava-roupas: 9	Pingo Doce
247347183	Pano de prato: 1, Melão: 9, Leite condensado: 2, Chocolate granulado: 6, Cenoura: 5, Adoçante: 4, Água de coco: 2, Cogumelos: 1	Intermarché
857810673	Mostarda: 5, Salsicha: 7, Cerveja: 5, Hidratante: 2, Abóbora: 8, Cogumelos: 8, Milho: 8, Farinha de milho: 6	Pingo Doce
731338591	Mortadela: 9, Papel higiênico: 10, Esponja: 7, Limpa-vidro: 4, Sabão em pó: 5	Pingo Doce
398291973	Carvão: 8, Polpa de tomate: 7, Beterraba: 6, Pente: 9, Nata: 5	Intermarché
954326262	Leite de coco: 10, Mostarda: 9, Aparelho de barbear: 5, Toalha de papel: 3, Água tônica: 6, Sabonete: 2, Sabão em pó: 9, Mortadela: 3, Adoçante: 5	Intermarché
605694760	Azeite: 9, Batata: 10, Abóbora: 10, Ricota: 7, Chá: 2, Chocolate granulado: 8	Intermarché
662304193	Algodão: 3, Bovina: 3, Mamão: 7, Bróculos: 9, Cotonete: 2, Margarina: 8, Chá: 3, Tortas: 8, Molho: 8	Intermarché
679973029	Sal: 7, Farinha de milho: 10	Continente
702029617	Margarina: 2, Pano de prato: 9, Pães: 1, Nata: 8	Pingo Doce
991866195	Pêra: 2	Pingo Doce
893538286	Abacaxi: 3, Desinfetante: 3, Creme de barbear: 10, Aparelho de barbear: 7, Farinha de mandioca: 5, Requeijão: 9, Água tônica: 1, Chá: 2, Creme de leite: 2, Velas: 8	Intermarché
860884061	Hambúrguer: 9, Purificador de ambientes: 3, Lixa: 8, Farinha de trigo: 3, Licor: 8, Desinfetante: 7, Lentilha: 4, Arroz: 9	Continente
296793220	Atum: 1, Cereal: 9, Biscoitos: 9, Pimentão: 5, Água de coco: 8, Cebola: 10, Limpa-vidro: 3	Continente
320025978	Água de coco: 5, Tortas: 1, Esponja: 5, Refrigerante: 2, Álcool: 9, Lâmina de barbear: 5, Farinha de trigo: 5, Nata: 9, Papel higiênico: 4	Pingo Doce
765448279	Manteiga: 8, Salsicha: 5, Iogurte: 4, Detergente: 2, Manjericão: 5, Farinha de rosca: 1, Presunto: 10	Intermarché
378289857	Mostarda: 4, Molho: 4, Linguiça: 7, Creme de leite: 9, Abacate: 6	Intermarché
241247389	Gel: 7, Batata: 7, Farinha de trigo: 2	Continente
503952406	Pinça: 5, Frutas secas: 7, Desodorizante: 3, Rúcula: 1, Couve: 5, Farinha de mandioca: 9, Agrião: 4	Continente
943473618	Macarrão: 3, Escova de dentes: 7, Abacaxi: 3, Bolos: 7, Pilhas: 6, Uísque: 3, Melão: 2, Absorvente: 9	Intermarché
775539913	Creme de barbear: 8, Sardinha: 4, Tomate: 3, Arroz: 5, Farinha de rosca: 4, Couve: 6, Talco: 1	Intermarché
858291872	Biscoito: 9, Cereal: 10, Rúcula: 2, Chocolate granulado: 3, Champanhe: 6, Couve: 2	Intermarché
511718284	Sal: 7, Salsicha: 6, Bacon: 3, Melância: 2, Presunto: 6, Champanhe: 10	Intermarché
771995137	Salsinha: 1, Ricota: 7, Caldo: 5, Vassoura: 1, Cogumelos: 2, Absorvente: 5	Continente
948114367	Rúcula: 4, Sal: 7, Agrião: 4	Intermarché
787276632	Fio-dental: 5, Chá: 6, Sabão em pó: 5, Melão: 5, Fósforo: 2, Alho: 1, Polpa de tomate: 10, Amaciador: 6, Cortador de unhas: 7, Água: 6	Intermarché
845876108	Biscoito: 4, Tortas: 6, Melância: 6, Água: 10	Pingo Doce
267474646	Shampoo: 5	Pingo Doce
286922577	Mostarda: 8, Azeitona: 5, Inseticida: 10, Pimentão: 1, Cortador de unhas: 10, Lava-roupas: 1, Atum: 2, Leite: 10	Intermarché
673808012	Gel: 5, Biscoitos: 10, Palmito: 7, Doces: 1, Queijo: 3, Pepino: 2, Macarrão: 10, Manteiga: 3, Azeitona: 3	Pingo Doce
926260647	Bróculos: 7, Baunilha: 8, Sal: 7, Tortas: 10, Bacon: 5, Lentilha: 7	Intermarché
941261202	Talco: 7, Sumo: 2	Pingo Doce
397024398	Amaciador: 10	Pingo Doce
122762939	Desodorizante: 8, Cereal: 2	Intermarché
323701322	Melão: 7, Fermento: 5	Intermarché
418295384	Temperinho verde: 8, Rúcula: 10, Couve: 4	Continente
862985944	Café: 6, Leite: 3, Lava-roupas: 4, Absorvente: 1, Vinho: 5, Ketchup: 9, Arroz: 10, Pepino: 1, Lentilha: 10, Frango: 9	Pingo Doce
618723049	Biscoitos: 4	Intermarché
783083755	Salgados: 7, Sumo: 9, Algodão: 5, Detergente: 8, Vodca: 4, Sal grosso: 7, Ricota: 6	Pingo Doce
938452814	Iogurte: 1, Água: 5	Continente
743660947	Baunilha: 2, Algodão: 3	Continente
897859052	Berinjela: 2, Guardanapos: 3, Creme de leite: 4, Polpa de tomate: 2, Uva: 2, Refrigerante: 4, Sopa: 7	Pingo Doce
143575846	Frango: 6, Batata: 7, Biscoito: 1, Tomate: 6, Miúdos: 2	Pingo Doce
634385061	Melão: 3, Hambúrguer: 9, Patê: 5, Alho: 10, Biscoito: 10, Linguiça: 1, Milho: 1, Lenço de papel: 7, Sopa: 2	Intermarché
561818594	Alho: 1, Palito de dente: 9, Lentilha: 1	Continente
921452622	Peixe: 7, Chocolate granulado: 5, Frutas secas: 10, Uva: 5, Shampoo: 1, Peito de peru: 9, Pano de prato: 9, Sumo: 9, Mamão: 4, Sopa: 6	Pingo Doce
646994428	Farinha de mandioca: 5, Pães: 6, Farinha de rosca: 10, Bovina: 4, Nata: 7, Bróculos: 7	Continente
882775035	Purificador de ambientes: 9, Desinfetante: 2	Intermarché
525192531	Algodão: 9, Limpa-vidro: 5, Shampoo: 5, Esponja: 4, Batata palha: 3, Nata: 9	Pingo Doce
565464523	Cogumelos: 3, Repolho: 5, Doces: 2, Adoçante: 5, Lustra-móveis: 2, Lâmina de barbear: 5, Beterraba: 4	Continente
916601244	Cereal: 1, Sopa: 1, Berinjela: 9, Hambúrguer: 5, Milho: 10	Continente
597559830	Cortador de unhas: 10, Inseticida: 9, Hidratante: 8, Beterraba: 5, Gel: 8, Ervilha: 6, Cereal: 6, Chocolate granulado: 4, Couve: 7, Polvilho: 4	Intermarché
795085187	Farinha de rosca: 3, Goiaba: 9, Refrigerante: 8, Lustra-móveis: 9	Intermarché
826060088	Mortadela: 10, Aparelho de barbear: 2, Sumo: 4, Cereal: 5, Pano de limpeza: 5, Condicionador: 4, Pinça: 6, Molho: 6, Ketchup: 10, Queijo ralado: 4	Intermarché
978449013	Preservativo: 7, Queijo ralado: 1, Iogurte: 5, Berinjela: 1, Shampoo: 6, Ricota: 9, Porco: 3, Mamão: 5, Toalha de papel: 6, Bolos: 6	Continente
126031902	Porco: 5, Pilhas: 1, Inseticida: 1, Chocolate: 4, Molho: 10, Shampoo: 7, Pêra: 1, Queijo: 10	Pingo Doce
316665062	Fermento: 1, Hambúrguer: 1, Margarina: 3	Intermarché
597906981	Uísque: 1, Mortadela: 2	Pingo Doce
975502025	Mortadela: 3, Azeite: 5, Patê: 3, Maçã: 10, Repolho: 9, Saco de lixo: 8	Pingo Doce
975297675	Chocolate granulado: 5, Sumo: 5, Champanhe: 6, Antisséptico: 7, Farinha de trigo: 3, Queijo ralado: 4, Azeite: 6, Detergente: 1, Gelatina: 5, Polvilho: 7	Pingo Doce
814359845	Ervilha: 8, Tortas: 3, Rum: 10, Detergente: 10	Intermarché
748056916	Frango: 10, Toalha de papel: 5, Queijo ralado: 3, Cenoura: 8	Pingo Doce
735543720	Queijo ralado: 6, Fraldas: 10, Salgados: 2, Maçã: 2, Sabão em pó: 8, Alface: 7, Sopa: 10	Intermarché
604451692	Salame: 7, Hidratante: 10, Cotonete: 9, Farinha de milho: 9, Licor: 10, Laranja: 7	Intermarché
806695493	Pano de limpeza: 9, Ovos: 10, Palmito: 7, Papel higiênico: 6, Champanhe: 3, Biscoito: 2, Caldo: 3, Arroz: 4, Tempero: 5, Tortas: 1	Continente
328624088	Shampoo: 9, Detergente: 1, Vagem: 4, Farinha de trigo: 10, Margarina: 5, Couve: 8, Ervilha: 2	Pingo Doce
276600005	Pano de prato: 3, Inseticida: 8, Cerveja: 4, Leite condensado: 5, Pimentão: 7, Tortas: 8, Miúdos: 1, Aparelho de barbear: 6, Fio-dental: 2	Continente
351265823	Esponja: 10, Amaciador: 8, Milho: 2, Frango: 6, Água tônica: 5, Hidratante: 4, Tempero: 9	Intermarché
451720903	Queijo: 3, Água tônica: 1, Cereal: 8, Lentilha: 4, Café: 5	Pingo Doce
729355537	Rum: 7, Lentilha: 7, Champanhe: 4, Temperinho verde: 3, Uísque: 10, Beterraba: 8	Continente
261072377	Detergente: 4, Rúcula: 9, Pano de limpeza: 4, Feijão: 6, Berinjela: 6, Alface: 2, Gelatina: 4, Pimentão: 2, Antisséptico: 7	Continente
177520223	Ervilha: 5, Desinfetante: 6	Intermarché
192359946	Cereal: 7, Peito de peru: 7, Ketchup: 4, Sal: 9, Lâmina de barbear: 5, Tortas: 2, Carvão: 8, Frutas secas: 10	Pingo Doce
640002878	Leite: 3, Gel: 2	Continente
660072810	Tomate: 8, Álcool: 4, Algodão: 1, Mortadela: 5, Pinça: 9, Ricota: 10	Pingo Doce
149634740	Saco de lixo: 9	Pingo Doce
322732158	Bacon: 10, Cerveja: 6, Palito de dente: 2, Chocolate: 2, Peixe: 2	Pingo Doce
194500198	Cerveja: 10, Inseticida: 9, Melão: 7, Abacaxi: 9, Pães: 5, Cenoura: 6, Velas: 5	Pingo Doce
941723948	Saco de lixo: 2, Creme de leite: 5, Sal grosso: 1, Alho: 5, Pães: 4, Talco: 5, Sumo: 10, Ovos: 7	Pingo Doce
661970574	Polpa de tomate: 3, Linguiça: 5, Escova de dentes: 8, Miúdos: 7, Mortadela: 5, Cortador de unhas: 4	Continente
926118387	Biscoitos: 8, Biscoito: 5, Hidratante: 9, Abóbora: 10, Sal grosso: 7, Laranja: 3, Vinho: 7, Doces: 9, Repolho: 6	Continente
130085502	Salgados: 4, Temperinho verde: 7, Cerveja: 4	Intermarché
269039247	Cerveja: 2, Desodorizante: 8	Intermarché
562602227	Pepino: 1, Água tônica: 10, Nata: 3, Cereal: 9, Atum: 3	Intermarché
920811179	Licor: 3, Couve: 10, Cerveja: 6, Salsinha: 2, Bacon: 10	Pingo Doce
473777647	Desodorizante: 1, Cogumelos: 10, Chá: 10, Cenoura: 8, Vinho: 4, Milho: 8, Pilhas: 6, Sal: 7, Limpa-vidro: 4	Intermarché
215461105	Cerveja: 6, Pano de prato: 8, Vinho: 5, Caldo: 9, Água de coco: 2, Baunilha: 4	Intermarché
526413806	Café: 10, Palmito: 4	Continente
781577045	Manteiga: 10, Refrigerante: 3, Inseticida: 7, Lustra-móveis: 8, Vinho: 10, Sal grosso: 8, Biscoitos: 4, Maçã: 9, Tortas: 5	Pingo Doce
636327222	Leite de coco: 9, Pepino: 5, Fósforo: 8, Berinjela: 8, Pães: 1, Champanhe: 10, Arroz: 2, Maçã: 10	Continente
802443088	Palmito: 6, Vagem: 1	Continente
636509715	Lustra-móveis: 9, Cereal: 2, Tortas: 3, Champanhe: 6, Fermento: 3, Repolho: 10	Continente
849397833	Água: 8, Requeijão: 10, Champanhe: 8, Berinjela: 1, Licor: 9, Acetona: 10, Presunto: 4, Abóbora: 9, Sumo: 8	Pingo Doce
681967783	Ovos: 10, Fermento: 5, Vinho: 2, Lenço de papel: 8, Alho: 8, Sopa: 8, Leite: 6, Sardinha: 2, Água: 6	Intermarché
760332581	Arroz: 9, Cereal: 6, Farinha de trigo: 6	Pingo Doce
290200470	Refrigerante: 1, Açúcar: 9, Lâmina de barbear: 4, Vassoura: 8, Café: 8, Uva: 8, Ketchup: 9, Caldo: 10, Azeite: 1, Milho: 3	Continente
694482763	Ervilha: 8, Café: 8, Cereal: 10, Abacate: 3, Biscoitos: 5, Água tônica: 1, Biscoito: 3, Espinafre: 10	Intermarché
981231701	Palmito: 8, Couve: 2, Preservativo: 6, Sabão em pó: 10	Intermarché
949014682	Laranja: 6, Fraldas: 2, Queijo ralado: 4, Ervilha: 7, Fermento: 7, Licor: 6, Biscoitos: 5	Pingo Doce
463387998	Gel: 1, Manjericão: 6, Caldo: 4, Ricota: 2, Água: 2, Fio-dental: 2, Temperinho verde: 9, Margarina: 8, Fraldas: 7	Intermarché
241753255	Açúcar: 1, Frutas secas: 4, Cebola: 6, Nata: 7, Maionese: 4, Água: 1, Café: 8	Continente
695149225	Salgados: 9, Ovos: 9, Geleia: 7	Pingo Doce
800390274	Bróculos: 9, Rúcula: 6, Toalha de papel: 1, Fio-dental: 6	Intermarché
882812482	Molho: 3, Tortas: 1, Chá: 1, Cebola: 1	Continente
383781855	Maçã: 3, Bróculos: 7, Melância: 4, Queijo: 7	Pingo Doce
257863472	Polvilho: 2	Pingo Doce
557362659	Batata palha: 6, Geleia: 1, Maçã: 2, Vodca: 8	Continente
351400505	Bolos: 10, Sal: 10	Pingo Doce
959885396	Berinjela: 1, Espinafre: 7, Maçã: 2, Frutas secas: 7, Doces: 6, Repolho: 5, Milho: 4	Intermarché
918771105	Berinjela: 8, Licor: 4, Palmito: 1, Saco de lixo: 3, Manjericão: 6	Intermarché
382373408	Pente: 9, Bróculos: 1, Sal grosso: 7, Azeite: 5, Bombom: 8	Continente
862605040	Sabonete: 5, Rúcula: 10, Milho: 3, Carvão: 2, Azeitona: 6, Linguiça: 6, Mamão: 4, Pimentão: 1, Água: 10	Continente
259631626	Hidratante: 9	Pingo Doce
707758830	Bombom: 6, Leite: 4, Melão: 7, Acetona: 6, Gordura vegetal: 2, Abacate: 3, Purificador de ambientes: 6, Toalha de papel: 8	Pingo Doce
928172854	Nata: 6, Feijão: 2, Preservativo: 9, Açúcar: 4, Tempero: 9, Escova de dentes: 4	Intermarché
564114663	Absorvente: 1	Pingo Doce
411826343	Abacaxi: 1, Polpa de tomate: 3, Fósforo: 9, Sabão em pó: 10	Intermarché
760275932	Repolho: 5, Batata: 2	Intermarché
677825366	Maionese: 2, Shampoo: 1, Sumo: 1, Antisséptico: 2	Intermarché
576527443	Laranja: 4, Cerveja: 3, Cortador de unhas: 7, Pêra: 1, Beterraba: 5, Iogurte: 7, Pinça: 3, Preservativo: 6, Salsinha: 9	Intermarché
630030350	Refrigerante: 6, Berinjela: 6, Lixa: 5, Nata: 7, Uísque: 9, Creme de barbear: 3, Sabão em pó: 10	Pingo Doce
302853266	Vassoura: 5	Pingo Doce
818860512	Desinfetante: 4, Queijo ralado: 10, Uísque: 5, Polvilho: 4, Salsinha: 8, Couve: 1, Esponja: 8	Pingo Doce
434214843	Absorvente: 9, Ervilha: 10, Bombom: 5, Lentilha: 2, Saco de lixo: 3, Alho: 2, Leite: 9, Leite de coco: 6, Salame: 7, Fósforo: 10	Pingo Doce
943154265	Vinho: 3, Batata: 6, Beterraba: 10, Escova de dentes: 3, Requeijão: 3, Vodca: 6, Salsinha: 1, Sabão em pó: 1, Sumo: 2	Continente
539511410	Doces: 6	Intermarché
356351130	Abóbora: 3, Salgados: 4, Creme de leite: 10, Leite condensado: 8, Vinho: 2, Toalha de papel: 5, Polpa de tomate: 1, Manjericão: 6, Lixa: 8	Intermarché
523133273	Couve: 5, Abóbora: 9, Presunto: 9	Intermarché
619783245	Batata: 2, Lâmina de barbear: 10, Absorvente: 3, Leite condensado: 4, Guardanapos: 9, Salsinha: 8, Açúcar: 5, Abacaxi: 9, Tortas: 2	Pingo Doce
358894193	Macarrão: 10, Pinça: 4, Farinha de milho: 10, Vagem: 6, Bovina: 10, Saco de lixo: 3, Azeitona: 6, Leite condensado: 5, Biscoito: 4	Pingo Doce
789754498	Beterraba: 10, Porco: 9, Doces: 4, Pimentão: 4, Sopa: 1, Maçã: 1	Continente
489537576	Pepino: 6, Preservativo: 5, Repolho: 4, Detergente: 3, Frango: 4	Continente
902865082	Banana: 2	Intermarché
723323265	Abóbora: 10	Intermarché
637357222	Cenoura: 6, Cereal: 1, Leite: 7, Tortas: 2, Abacaxi: 1, Porco: 4, Tomate: 1	Continente
806296148	Pimentão: 1, Geleia: 1	Pingo Doce
496203740	Maionese: 2, Abóbora: 8, Sumo: 7, Rúcula: 1, Presunto: 6, Doces: 6, Detergente: 4, Antisséptico: 5, Amaciador: 8, Leite: 10	Pingo Doce
209239120	Presunto: 10, Milho: 1, Batata palha: 1, Biscoitos: 8, Chocolate granulado: 4, Ovos: 8, Requeijão: 6, Mamão: 1, Lentilha: 1, Uísque: 1	Intermarché
509779967	Goiaba: 9, Inseticida: 1, Melão: 8	Continente
945617708	Pêra: 9, Bacon: 1, Pães: 7, Acetona: 10, Batata: 3, Vinho: 9, Desodorizante: 6	Pingo Doce
268782185	Hambúrguer: 9, Sopa: 9, Detergente: 10, Tomate: 5, Melão: 7, Peixe: 10	Pingo Doce
762955573	Amaciador: 3, Fraldas: 2, Milho: 6, Fio-dental: 5, Creme de barbear: 9, Frutas secas: 6, Pepino: 8, Nata: 7, Lustra-móveis: 1, Ricota: 4	Intermarché
797224012	Lustra-móveis: 2, Biscoito: 2, Sabonete: 10, Farinha de rosca: 7	Pingo Doce
997055831	Leite: 4, Beterraba: 7, Abóbora: 9, Tempero: 10	Continente
214833745	Biscoito: 6, Mostarda: 6, Nata: 9, Polvilho: 5, Condicionador: 3	Intermarché
462657609	Hambúrguer: 3	Intermarché
862605040	Farinha de trigo: 8, Peixe: 2, Nata: 9, Manteiga: 6, Licor: 10, Leite: 5, Biscoitos: 10, Farinha de rosca: 5, Gelatina: 4	Pingo Doce
224022145	Bacon: 5, Requeijão: 9	Pingo Doce
827333804	Frutas secas: 5, Chuchu: 9, Alho: 7, Leite: 9, Peito de peru: 1, Sal grosso: 10	Pingo Doce
807230419	Álcool: 1	Intermarché
973086449	Carvão: 3	Intermarché
715689154	Rúcula: 3, Toalha de papel: 3	Intermarché
494629249	Frango: 5, Tempero: 10, Farinha de rosca: 9, Carvão: 5, Salame: 10, Banana: 10, Hidratante: 7, Pepino: 6, Alho: 9, Berinjela: 1	Pingo Doce
659262676	Água de coco: 1	Continente
660094211	Chá: 3, Fósforo: 4, Frango: 2, Leite: 7, Gordura vegetal: 3, Agrião: 6, Chocolate granulado: 1	Pingo Doce
854721891	Cerveja: 3, Refrigerante: 5, Ketchup: 7, Bróculos: 1, Salsinha: 2, Alho: 7, Fio-dental: 6, Requeijão: 6	Continente
322491925	Carvão: 3, Água de coco: 7, Molho: 2, Rúcula: 6, Chá: 7	Intermarché
400436886	Nata: 3, Licor: 6, Desodorizante: 8, Cebola: 9, Manteiga: 1, Vagem: 1	Continente
756181153	Lenço de papel: 6, Sardinha: 6, Desinfetante: 2, Espinafre: 3, Refrigerante: 3, Rum: 4	Intermarché
686440172	Ovos: 9	Pingo Doce
472637433	Cenoura: 10, Escova de dentes: 4, Champanhe: 10, Pilhas: 5, Papel higiênico: 3, Mamão: 8, Sal: 9	Intermarché
493738895	Farinha de mandioca: 10, Patê: 10, Palito de dente: 9, Cenoura: 5, Macarrão: 6, Café: 8	Intermarché
589229192	Biscoitos: 6, Abóbora: 9, Hidratante: 10, Vinho: 3, Chuchu: 7, Gelatina: 2, Farinha de rosca: 4, Agrião: 3	Continente
477869591	Cogumelos: 9, Preservativo: 6, Guardanapos: 4, Algodão: 9, Frutas secas: 8, Porco: 7, Queijo ralado: 10	Continente
635082159	Desodorizante: 9	Continente
739025070	Patê: 4	Intermarché
839489843	Fio-dental: 6, Farinha de trigo: 8, Bombom: 10, Sopa: 4, Fósforo: 7, Esponja: 6	Pingo Doce
381754779	Polpa de tomate: 5, Queijo ralado: 8, Rum: 9	Intermarché
978152063	Maionese: 10, Bombom: 1, Leite: 1, Goiaba: 3	Intermarché
704636963	Requeijão: 9, Creme de leite: 10, Tempero: 4, Sumo: 5, Hambúrguer: 7, Detergente: 4, Sopa: 4, Milho: 6, Preservativo: 8	Continente
834845316	Farinha de mandioca: 9, Amaciador: 9, Pano de limpeza: 4	Intermarché
783083755	Desinfetante: 9, Palito de dente: 6, Leite: 9, Peito de peru: 5, Chuchu: 6, Salgados: 7, Bacon: 9, Detergente: 1, Manteiga: 10	Continente
882812482	Abacate: 4, Amaciador: 6, Leite de coco: 4, Espinafre: 6, Lenço de papel: 3, Azeitona: 5, Atum: 7	Intermarché
618317242	Berinjela: 7	Pingo Doce
715370883	Creme de barbear: 3	Intermarché
545115857	Goiaba: 3, Salsicha: 1, Cerveja: 3, Palmito: 6, Requeijão: 4, Papel higiênico: 2	Pingo Doce
964013589	Pinça: 8, Polvilho: 9, Creme de barbear: 1	Pingo Doce
327691695	Hambúrguer: 7	Intermarché
669975459	Algodão: 10	Intermarché
935319930	Espinafre: 5, Ricota: 10, Laranja: 9, Lenço de papel: 3, Licor: 7, Bolos: 1, Limpa-vidro: 7, Salame: 5, Melão: 5, Desinfetante: 4	Pingo Doce
175997589	Lustra-móveis: 8, Lenço de papel: 5, Queijo: 3, Pepino: 9	Continente
855851424	Berinjela: 4, Hidratante: 4, Leite condensado: 10	Continente
